company,product,typename,inches,screenresolution,cpu,ram(GB),memory,gpu,opsys,weight(kg),price,cpu_freq(GHz),cpu_brand,gpu_brand,company_id,product_id,typename_id,screenresolution_id,cpu_id,memory_id,gpu_id,opsys_id,cpu_brand_id,gpu_brand_id
HP,Probook 440,Notebook,14.0,IPS Panel 1366x768,Intel Core i5 8250U ,4,500GB HDD,Intel UHD Graphics 620,Windows 10,1.63,722.0,1.6,Intel,Intel,1,75,1,13,5,4,8,2,0,0
Dell,XPS 13,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U ,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.21,1629.0,1.6,Intel,Intel,4,9,0,5,5,2,8,2,0,0
HP,Spectre x360,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 8250U ,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.26,1398.99,1.6,Intel,Intel,1,76,4,7,5,2,8,2,0,0
HP,Probook 440,Notebook,14.0,Full HD 1920x1080,Intel Core i7 8550U ,8,512GB SSD,Intel UHD Graphics 620,Windows 10,1.63,1084.0,1.8,Intel,Intel,1,75,1,2,4,3,8,2,0,0
Dell,Inspiron 7570,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 8550U ,8,256GB SSD +  1TB HDD,Nvidia GeForce 940MX,Windows 10,2.16,1130.33,1.8,Intel,Nvidia,4,77,1,5,4,11,14,2,0,2
Asus,X705UV-BX074T (i3-6006U/4GB/1TB/GeForce,Notebook,17.3,Full HD 1920x1080,Intel Core i3 6006U ,4,1TB HDD,Nvidia GeForce 920MX,Windows 10,2.0,564.0,2.0,Intel,Nvidia,3,78,1,2,6,6,27,2,0,2
Asus,VivoBook S15,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U ,8,256GB SSD,Nvidia GeForce 940MX,Windows 10,1.7,1118.0,1.8,Intel,Nvidia,3,73,1,2,4,2,14,2,0,2
Acer,Spin 3,Notebook,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i3 7100U ,6,1TB HDD,Intel HD Graphics 620,Windows 10,2.1,479.0,2.4,Intel,Intel,2,79,1,7,9,6,2,2,0,0
MSI,GS63VR 7RG,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ ,16,256GB SSD +  2TB HDD,Nvidia GeForce GTX 1070,Windows 10,1.8,2241.5,2.8,Intel,Nvidia,7,80,3,2,19,12,30,2,0,2
Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U ,8,256GB SSD,Nvidia GeForce 940MX,No OS,2.2,629.0,2.5,Intel,Nvidia,5,52,1,2,1,2,14,1,0,2
HP,Probook 470,Notebook,17.3,Full HD 1920x1080,Intel Core i7 8550U ,16,512GB SSD,Nvidia GeForce 930MX ,Windows 10,2.5,1271.0,1.8,Intel,Nvidia,1,81,1,2,4,3,22,2,0,2
Acer,Aspire 3,Notebook,15.6,1366x768,AMD A9-Series 9420 ,4,256GB SSD,AMD Radeon R5,Windows 10,2.1,451.0,3.0,AMD,AMD,2,3,1,4,3,2,5,2,1,1
HP,250 G6,Notebook,15.6,1366x768,Intel Celeron Dual Core N3060 ,4,500GB HDD,Intel HD Graphics 400,No OS,1.86,259.0,1.6,Intel,Intel,1,2,1,4,23,4,15,1,0,0
HP,Probook 440,Notebook,14.0,Full HD 1920x1080,Intel Core i5 8250U ,8,1TB HDD,Intel UHD Graphics 620,Windows 10,1.63,812.0,1.6,Intel,Intel,1,75,1,2,5,6,8,2,0,0
Asus,E402WA-GA007T (E2-6110/4GB/64GB/W10,Notebook,14.0,1366x768,AMD E-Series 6110 ,4,64GB SSD,AMD Radeon R2,Windows 10 S,1.65,277.99,1.5,AMD,AMD,3,82,1,4,26,15,17,6,1,1
Dell,Inspiron 5770,Notebook,17.3,Full HD 1920x1080,Intel Core i7 8550U ,16,256GB SSD +  2TB HDD,AMD Radeon 530,Windows 10,2.8,1396.0,1.8,Intel,AMD,4,23,1,2,4,12,18,2,0,1
HP,ProBook 470,Notebook,17.3,Full HD 1920x1080,Intel Core i5 8250U ,8,256GB SSD,Intel UHD Graphics 620,Windows 10,2.5,928.0,1.6,Intel,Intel,1,18,1,2,5,2,8,2,0,0
Dell,Inspiron 5567,Notebook,15.6,1366x768,Intel Core i5 7200U ,8,1TB HDD,AMD Radeon R7 M445,Windows 10,2.36,638.99,2.5,Intel,AMD,4,83,1,4,1,6,37,2,0,1
Dell,Inspiron 3567,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U ,4,1TB HDD,AMD Radeon R5 M430,Windows 10,2.2,449.0,2.0,Intel,AMD,4,6,1,2,6,6,11,2,0,1
Acer,Swift 3,Ultrabook,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 8550U ,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.6,884.0,1.8,Intel,Intel,2,5,0,5,4,2,8,2,0,0
Acer,Aspire A515-51G-37JS,Notebook,15.6,Full HD 1920x1080,Intel Core i3 7130U ,4,256GB SSD,Nvidia GeForce MX130,Windows 10,2.2,572.0,2.7,Intel,Nvidia,2,84,1,2,18,2,32,2,0,2
HP,15-BS078nr (i7-7500U/8GB/1TB/W10),Notebook,15.6,1366x768,Intel Core i7 7500U ,8,1TB HDD,Intel HD Graphics 620,Windows 10,2.05,598.0,2.7,Intel,Intel,1,85,1,4,8,6,2,2,0,0
HP,Probook 440,Notebook,14.0,Full HD 1920x1080,Intel Core i7 8550U ,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.63,988.0,1.8,Intel,Intel,1,75,1,2,4,2,8,2,0,0
Lenovo,V110-15IAP (N3350/4GB/1TB/No,Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 ,4,1TB HDD,Intel HD Graphics 500,No OS,1.9,252.36,1.1,Intel,Intel,5,86,1,4,17,6,21,1,0,0
Asus,FX753VD-GC086T (i5-7300HQ/8GB/1TB,Gaming,17.3,Full HD 1920x1080,Intel Core i5 7300HQ ,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,3.0,938.0,2.5,Intel,Nvidia,3,87,3,2,11,8,16,2,0,2
Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U ,4,1TB HDD,Nvidia GeForce 920MX,No OS,2.2,499.0,2.5,Intel,Nvidia,5,52,1,2,1,6,27,1,0,2
HP,Envy 13-AD007nv,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U ,4,256GB SSD,Intel HD Graphics 620,Windows 10,1.32,699.0,2.5,Intel,Intel,1,88,1,5,1,2,2,2,0,0
Acer,Aspire 5,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i3 7130U ,4,1TB HDD,Nvidia GeForce MX130,Windows 10,3.0,655.0,2.7,Intel,Nvidia,2,59,1,5,18,6,32,2,0,2
Lenovo,ThinkPad E480,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i5 8250U ,8,256GB SSD,AMD Radeon RX 550,Windows 10,1.75,1116.02,1.6,Intel,AMD,5,89,1,5,5,2,38,2,0,1
Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ ,8,256GB SSD,Nvidia GeForce GTX 1050M,No OS,2.4,869.0,2.8,Intel,Nvidia,5,11,3,5,19,2,39,1,0,2
Toshiba,Satellite Pro,Notebook,15.6,1366x768,Intel Core i5 6200U ,4,500GB HDD,Intel HD Graphics 520,Windows 10,2.1,602.0,2.3,Intel,Intel,9,90,1,4,27,4,9,2,0,0
HP,255 G6,Notebook,15.6,1366x768,AMD A6-Series 9220 ,4,256GB SSD,AMD Radeon R4 Graphics,Windows 10,1.86,369.0,2.5,AMD,AMD,1,12,1,4,16,2,28,2,1,1
Asus,ZenBook UX430UA,Ultrabook,14.0,Full HD 1920x1080,Intel Core i7 8550U ,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.25,1099.0,1.8,Intel,Intel,3,91,0,2,4,2,8,2,0,0
HP,EliteBook Folio,Ultrabook,12.5,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core M 6Y75 ,8,512GB SSD,Intel HD Graphics 515,Windows 10,0.97,2014.0,1.2,Intel,Intel,1,92,0,14,28,3,40,2,0,0
Asus,X541NA (N3350/4GB/1TB/FHD/W10),Notebook,15.6,Full HD 1920x1080,Intel Celeron Dual Core N3350 ,4,1TB HDD,Intel HD Graphics 500,Windows 10,2.0,344.0,1.1,Intel,Intel,3,93,1,2,17,6,21,2,0,0
MSI,GE72MVR 7RG,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ ,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,2.9,2029.0,2.8,Intel,Nvidia,7,94,3,2,19,11,30,2,0,2
Acer,Aspire A315-51,Notebook,15.6,1366x768,Intel Core i3 6006U ,4,1TB HDD,Intel HD Graphics 520,Windows 10,2.1,447.0,2.0,Intel,Intel,2,95,1,4,6,6,9,2,0,0
Dell,Inspiron 5577,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ ,16,512GB SSD,Nvidia GeForce GTX 1050,Windows 10,2.56,1249.26,2.8,Intel,Nvidia,4,96,3,2,19,3,16,2,0,2
Dell,Inspiron 7567,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ ,8,1.0TB Hybrid,Nvidia GeForce GTX 1050,Windows 10,2.62,899.0,2.8,Intel,Nvidia,4,97,3,2,19,16,16,2,0,2
Lenovo,V110-15IKB (i5-7200U/4GB/128GB/W10),Notebook,15.6,1366x768,Intel Core i5 7200U ,4,128GB SSD,Intel HD Graphics 620,Windows 10,1.9,498.0,2.5,Intel,Intel,5,98,1,4,1,0,2,2,0,0
MSI,GE73VR 7RE,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ ,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.8,1890.0,2.8,Intel,Nvidia,7,99,3,2,19,11,23,2,0,2
HP,EliteBook 840,Ultrabook,14.0,Full HD 1920x1080,Intel Core i5 7500U ,4,256GB SSD,Intel HD Graphics 620,Windows 10,1.48,1082.0,2.7,Intel,Intel,1,100,0,2,29,2,2,2,0,0
HP,15-BS103nv (i5-8250U/6GB/256GB/Radeon,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U ,6,256GB SSD,AMD Radeon 520,Windows 10,1.91,619.0,1.6,Intel,AMD,1,101,1,2,5,2,29,2,0,1
Lenovo,Yoga 520-14IKB,2 in 1 Convertible,14.0,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i3 7100U ,4,256GB SSD,Intel HD Graphics 620,Windows 10,1.74,629.0,2.4,Intel,Intel,5,102,4,7,9,2,2,2,0,0
Asus,ZenBook Flip,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 8250U ,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.1,1315.0,1.6,Intel,Intel,3,103,4,8,5,2,2,2,0,0
Dell,Inspiron 5579,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,Intel Core i7 8550U ,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.56,1049.0,1.8,Intel,Intel,4,104,4,8,4,2,8,2,0,0
Toshiba,Satellite Pro,Notebook,15.6,1366x768,Intel Core i3 6006U ,4,500GB HDD,Intel HD Graphics 520,Windows 10,2.1,447.0,2.2,Intel,Intel,9,90,1,4,6,4,9,2,0,0
Asus,X555BP-XX180T (A9-9420/4GB/1TB/Radeon,Notebook,15.6,1366x768,AMD A9-Series 9420 ,4,1TB HDD,AMD Radeon R5 M420,Windows 10,2.03,403.0,3.0,AMD,AMD,3,105,1,4,3,6,41,2,1,1
Acer,Aspire A517-51G,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U ,4,256GB SSD,Nvidia GeForce MX150,Windows 10,3.0,805.0,1.6,Intel,Nvidia,2,106,1,5,5,2,7,2,0,2
Dell,Inspiron 3576,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U ,8,256GB SSD,AMD Radeon 520,Windows 10,2.13,728.0,1.6,Intel,AMD,4,35,1,2,5,2,29,2,0,1
Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ ,16,256GB SSD,Nvidia GeForce GTX 1050 Ti,Windows 10,2.5,1079.0,2.8,Intel,Nvidia,5,11,3,5,19,2,31,2,0,2
Acer,Aspire A315-31,Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 ,4,1TB HDD,Intel HD Graphics 500,Windows 10,2.1,348.0,1.1,Intel,Intel,2,107,1,4,17,6,21,2,0,0
MSI,GE63VR 7RE,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ ,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.4,1799.0,2.8,Intel,Nvidia,7,108,3,5,19,11,23,2,0,2
Acer,Aspire 3,Notebook,15.6,1366x768,Intel Pentium Quad Core N4200 ,4,1TB HDD,Intel HD Graphics 505,Windows 10,2.1,363.51,1.1,Intel,Intel,2,3,1,4,21,6,42,2,0,0
Dell,Inspiron 5577,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ ,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.56,1060.49,2.8,Intel,Nvidia,4,96,3,2,19,8,16,2,0,2
Acer,Aspire A517-51G,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U ,8,256GB SSD,Nvidia GeForce MX150,Windows 10,3.0,854.0,1.6,Intel,Nvidia,2,106,1,5,5,2,7,2,0,2
HP,ProBook 430,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U ,4,500GB HDD,Intel UHD Graphics 620,Windows 10,1.49,754.0,1.6,Intel,Intel,1,34,1,5,5,4,8,2,0,0
Huawei,MateBook X,Ultrabook,13.0,IPS Panel Full HD 2160x1440,Intel Core i5 7200U ,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.05,1349.0,2.5,Intel,Intel,10,109,0,15,1,2,2,2,0,0
HP,17-bs001nv (i5-7200U/6GB/2TB/Radeon,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U ,6,2TB HDD,AMD Radeon 520,Windows 10,2.71,699.0,2.5,Intel,AMD,1,110,1,5,1,14,29,2,0,1
Lenovo,IdeaPad 320-15AST,Notebook,15.6,1366x768,AMD A6-Series 9220 ,4,500GB HDD,AMD Radeon R4 Graphics,No OS,2.2,309.0,2.9,AMD,AMD,5,55,1,4,16,4,28,1,1,1
Toshiba,Satellite Pro,Notebook,15.6,1366x768,Intel Core i3 7100U ,4,500GB HDD,Intel HD Graphics 620,Windows 10,2.0,489.0,2.4,Intel,Intel,9,90,1,4,9,4,2,2,0,0
HP,ProBook 470,Notebook,17.3,Full HD 1920x1080,Intel Core i5 8250U ,8,256GB SSD,Nvidia GeForce 930MX,Windows 10,2.5,923.0,1.6,Intel,Nvidia,1,18,1,2,5,2,19,2,0,2
Dell,Inspiron 3567,Notebook,15.6,1366x768,Intel Core i3 7100U ,8,1TB HDD,Intel HD Graphics 620,Windows 10,2.3,459.0,2.4,Intel,Intel,4,6,1,4,9,6,2,2,0,0
Acer,Aspire A315-51,Notebook,15.6,1366x768,Intel Core i3 6006U ,4,128GB SSD,Intel HD Graphics 520,Windows 10,2.1,449.0,2.0,Intel,Intel,2,95,1,4,6,0,9,2,0,0
MSI,GT80S 6QF-074US,Gaming,18.4,Full HD 1920x1080,Intel Core i7 6920HQ ,32,512GB SSD +  1TB HDD,Nvidia GTX 980 SLI,Windows 10,4.4,2799.0,2.9,Intel,Nvidia,7,111,3,2,30,17,43,2,0,2
Lenovo,V310-15IKB (i5-7200U/8GB/1TB,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U ,8,128GB SSD +  1TB HDD,AMD R17M-M1-70,Windows 10,1.9,813.0,2.5,Intel,AMD,5,112,1,2,1,8,44,2,0,1
HP,Spectre x360,2 in 1 Convertible,13.3,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i5 8250U ,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.29,1499.0,1.6,Intel,Intel,1,76,4,14,5,2,8,2,0,0
Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U ,16,256GB SSD +  2TB HDD,AMD Radeon 530,Linux,2.02,1049.0,1.8,Intel,AMD,4,16,1,2,4,12,18,4,0,1
Dell,XPS 13,Ultrabook,13.3,Full HD 1920x1080,Intel Core i5 8250U ,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.23,1399.0,1.6,Intel,Intel,4,9,0,2,5,2,8,2,0,0
Lenovo,Yoga 920-13IKB,2 in 1 Convertible,13.9,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 8550U ,16,512GB SSD,Intel UHD Graphics 620,Windows 10,1.4,1849.0,1.8,Intel,Intel,5,113,4,14,4,3,8,2,0,0
Toshiba,Satellite Pro,Notebook,15.6,1366x768,Intel Core i5 7200U ,8,128GB SSD,Intel HD Graphics 620,Windows 10,2.0,793.0,2.5,Intel,Intel,9,90,1,4,1,0,2,2,0,0
Xiaomi,Mi Notebook,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 8250U ,8,256GB SSD,Nvidia GeForce MX150,No OS,1.95,1199.0,1.6,Intel,Nvidia,11,114,1,5,5,2,7,1,0,2
Dell,Inspiron 7773,Notebook,17.3,Full HD / Touchscreen 1920x1080,Intel Core i7 8550U ,16,512GB SSD,Nvidia GeForce 150MX,Windows 10,2.77,1549.0,1.8,Intel,Nvidia,4,29,1,8,4,3,24,2,0,2
Dell,XPS 15,Notebook,15.6,4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7700HQ ,16,512GB SSD,Nvidia GeForce GTX 1050,Windows 10,2.06,2397.0,2.8,Intel,Nvidia,4,115,1,16,19,3,16,2,0,2
Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ ,8,256GB SSD,Nvidia GeForce GTX 1050,No OS,2.4,779.0,2.5,Intel,Nvidia,5,11,3,5,11,2,16,1,0,2
Acer,Swift 7,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7Y54 ,8,256GB SSD,Intel HD Graphics 615,Windows 10,1.12,989.0,1.2,Intel,Intel,2,116,0,5,31,2,12,2,0,0
Dell,Inspiron 5770,Notebook,17.3,Full HD 1920x1080,Intel Core i7 8550U ,8,128GB SSD +  1TB HDD,AMD Radeon 530,Windows 10,2.8,1085.0,1.8,Intel,AMD,4,23,1,2,4,8,18,2,0,1
Lenovo,Thinkpad Yoga,2 in 1 Convertible,14.0,Touchscreen 2560x1440,Intel Core i7 7500U ,16,1TB SSD,Intel HD Graphics 620,Windows 10,1.42,2824.0,2.7,Intel,Intel,5,117,4,17,8,18,2,2,0,0
Vero,K147 (N3350/4GB/32GB/FHD/W10),Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Celeron Dual Core N3350 ,4,32GB Flash Storage,Intel HD Graphics 500,Windows 10,1.3,260.0,1.1,Intel,Intel,12,118,1,5,17,7,21,2,0,0
Xiaomi,Mi Notebook,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U ,8,256GB SSD,Nvidia GeForce MX150,No OS,1.3,999.9,2.5,Intel,Nvidia,11,114,0,5,1,2,7,1,0,2
Lenovo,IdeaPad 320-17IKBR,Notebook,17.3,1600x900,Intel Core i5 8250U ,8,256GB SSD,Nvidia GeForce MX150,No OS,2.8,698.0,1.6,Intel,Nvidia,5,119,1,18,5,2,7,1,0,2
Dell,Inspiron 5379,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 8550U ,8,1TB HDD,Intel UHD Graphics 620,Windows 10,1.62,839.0,1.8,Intel,Intel,4,13,4,7,4,6,8,2,0,0
HP,ProBook 470,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U ,8,1TB HDD,Nvidia GeForce 930MX,Windows 10,2.5,914.0,1.6,Intel,Nvidia,1,18,1,5,5,6,19,2,0,2
Razer,Blade Pro,Gaming,17.3,4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7820HK ,32,1TB SSD,Nvidia GeForce GTX 1080,Windows 10,3.49,6099.0,2.9,Intel,Nvidia,13,120,3,16,32,18,45,2,0,2
HP,ProBook 430,Notebook,13.3,Full HD 1920x1080,Intel Core i5 8250U ,8,512GB SSD,Intel UHD Graphics 620,Windows 10,1.49,959.0,1.6,Intel,Intel,1,34,1,2,5,3,8,2,0,0
HP,Omen 17-W295,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ ,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,3.35,1379.0,2.8,Intel,Nvidia,1,121,3,5,19,11,16,2,0,2
HP,Probook 470,Notebook,17.3,Full HD 1920x1080,Intel Core i7 8550U ,8,256GB SSD,Nvidia GeForce 930MX ,Windows 10,2.5,1045.0,1.8,Intel,Nvidia,1,81,1,2,4,2,22,2,0,2
Dell,Inspiron 7577,Gaming,15.6,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 7700HQ ,16,512GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.65,1845.0,2.8,Intel,Nvidia,4,26,3,19,19,17,23,2,0,2
Lenovo,V110-15ISK (i5-6200U/4GB/128GB/W10),Notebook,15.6,1366x768,Intel Core i5 6200U ,4,128GB SSD,Intel HD Graphics 520,Windows 10,2.1,493.0,2.3,Intel,Intel,5,122,1,4,27,0,9,2,0,0
Acer,Aspire E5-576G,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U ,8,1TB HDD,Nvidia GeForce 940MX,Windows 10,2.23,742.0,2.7,Intel,Nvidia,2,123,1,2,8,6,14,2,0,2
Lenovo,Legion Y720-15IKB,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ ,16,512GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,3.2,1749.0,2.8,Intel,Nvidia,5,124,3,5,19,17,23,2,0,2
Dell,Precision 7520,Workstation,15.6,4K Ultra HD 3840x2160,Intel Xeon E3-1505M V6 ,16,256GB SSD +  1TB HDD,Nvidia Quadro M1200,Windows 10,2.8,3055.0,3.0,Intel,Nvidia,4,125,5,20,33,11,46,2,0,2
Lenovo,Legion Y520-15IKBN,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ ,16,512GB SSD,Nvidia GeForce GTX 1060,No OS,2.4,1398.0,2.8,Intel,Nvidia,5,11,3,2,19,3,23,1,0,2
Dell,Inspiron 3567,Notebook,15.6,Touchscreen 1366x768,Intel Core i3 7100U ,6,1TB HDD,Intel HD Graphics 620,Windows 10,2.3,439.0,2.4,Intel,Intel,4,6,1,21,9,6,2,2,0,0
Dell,XPS 13,Ultrabook,13.3,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 8550U ,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.21,1949.0,1.8,Intel,Intel,4,9,0,14,4,2,8,2,0,0
Dell,XPS 13,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 8550U ,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.2,1449.0,1.8,Intel,Intel,4,9,0,2,4,2,8,2,0,0
Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,1366x768,Intel Core i5 7200U ,8,256GB SSD,Intel HD Graphics 620,Windows 10,2.2,597.0,2.5,Intel,Intel,5,52,1,4,1,2,2,2,0,0
Acer,Aspire 7,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7700HQ ,8,1TB HDD,Nvidia GeForce GTX 1050,Linux,2.4,779.0,2.8,Intel,Nvidia,2,126,1,2,19,6,16,4,0,2
Asus,ROG GL703VD-GC028T,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ ,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.9,1407.0,2.8,Intel,Nvidia,3,127,3,2,19,11,16,2,0,2
HP,15-bs018nq (i3-6006U/4GB/500GB/FHD/No,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U ,4,500GB HDD,Intel HD Graphics 520,No OS,2.1,349.0,2.0,Intel,Intel,1,128,1,2,6,4,9,1,0,0
Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U ,8,256GB SSD,Intel HD Graphics 620,No OS,2.2,549.0,2.5,Intel,Intel,5,52,1,2,1,2,2,1,0,0
Huawei,MateBook X,Ultrabook,13.0,IPS Panel Full HD 2160x1440,Intel Core i7 7500U ,8,512GB SSD,Intel HD Graphics 620,Windows 10,1.05,1499.0,2.7,Intel,Intel,10,109,0,15,8,3,2,2,0,0
Dell,Inspiron 5370,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i7 8550U ,8,256GB SSD,AMD Radeon 530,Windows 10,1.4,931.88,1.8,Intel,AMD,4,48,0,5,4,2,18,2,0,1
Lenovo,IdeaPad 320-17IKB,Notebook,17.3,1600x900,Intel Core i5 7200U ,8,1TB HDD,Nvidia GeForce GTX 940MX,No OS,2.8,589.0,2.5,Intel,Nvidia,5,129,1,18,1,6,34,1,0,2
HP,Probook 440,Notebook,14.0,Full HD 1920x1080,Intel Core i7 8550U ,8,256GB SSD,Nvidia GeForce 930MX,Windows 10,1.63,1031.0,1.8,Intel,Nvidia,1,75,1,2,4,2,19,2,0,2
Dell,Latitude 5490,Ultrabook,14.0,Full HD 1920x1080,Intel Core i5 8250U ,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.6,1149.0,1.6,Intel,Intel,4,130,0,2,5,2,8,2,0,0
Dell,Inspiron 5379,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 8550U ,16,512GB SSD,Intel UHD Graphics 620,Windows 10,1.62,1279.0,1.8,Intel,Intel,4,13,4,8,4,3,8,2,0,0
Dell,Inspiron 3576,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U ,8,256GB SSD,AMD Radeon 520,Linux,2.2,677.35,1.6,Intel,AMD,4,35,1,2,5,2,29,4,0,1
Lenovo,Yoga 520-14IKB,2 in 1 Convertible,14.0,IPS Panel Full HD 1920x1080,Intel Core i5 8250U ,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.74,899.0,1.6,Intel,Intel,5,102,4,5,5,2,8,2,0,0
Toshiba,Portege Z30-C-16L,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 6500U ,8,256GB SSD,Intel HD Graphics 520,Windows 10,1.2,1363.0,2.5,Intel,Intel,9,131,0,2,34,2,9,2,0,0
HP,ProBook 450,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U ,8,1TB HDD,Intel UHD Graphics 620,Windows 10,2.1,794.0,1.6,Intel,Intel,1,24,1,2,5,6,8,2,0,0
Dell,Alienware 17,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ ,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,4.42,2456.34,2.8,Intel,Nvidia,4,132,3,5,19,11,23,2,0,2
Acer,Aspire E5-576G,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U ,8,256GB SSD,Nvidia GeForce 940MX,Windows 10,2.2,832.0,2.7,Intel,Nvidia,2,123,1,2,8,2,14,2,0,2
